GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "91000","New England",1,SAINC45,10,"...","Cash receipts from marketings (thousands of dollars)","Thousands of dollars",799103,814389,806697,838048,1104834,1154871,1150744,1307108,1299689,1404904,1532267,1570257,1694513,1710797,1745320,1849469,1728249,1776389,1856959,1854713,1931070,2057015,2002877,2090941,2092572,2088654,2044954,2197710,2158528,2234692,2196269,2222884,2262572,2142020,2158326,2362709,2311061,2253241,2683194,2961527,2524972,2747284,3016444,2967075,3018327,3110586,2889827,2691065,2766222,2676834
 "91000","New England",1,SAINC45,20,"..."," Cash receipts: Livestock and products","Thousands of dollars",556774,559547,551230,574264,727285,743817,781355,872568,861491,963397,1069557,1083767,1103987,1107458,1133323,1149584,1047899,1050407,1045722,981117,1011516,1125751,1061147,1150075,1201810,1168356,1086356,1138627,1088040,1230913,1236488,1154142,1255094,1063919,1077656,1238899,1130997,1026173,1329801,1303920,986809,1217954,1447497,1449604,1540479,1703582,1491359,1285872,1330897,1303721
 "91000","New England",1,SAINC45,30,"...","  Meat animals and other livestock","Thousands of dollars",72719,74527,71176,80480,111471,93794,99068,118302,117925,162271,194524,162859,145806,175824,171330,181269,158197,177764,204289,187552,179530,266512,263277,297440,339121,309324,310917,248117,249850,308620,327618,358872,369424,319908,311902,325656,329942,327967,310309,218105,225914,282404,332679,346261,378658,408587,411456,344939,349462,356523
 "91000","New England",1,SAINC45,31,"...","   Cattle and calves","Thousands of dollars",58340,62607,59672,66614,93594,74793,74682,95198,97615,134446,164783,133294,103497,128048,130916,136513,114868,131601,154467,142115,132311,142066,140552,123350,166044,145346,123632,97955,111571,102926,127915,145645,147196,123585,128453,133498,141098,134207,131432,123480,95621,100821,139390,150678,161517,192683,197851,135318,135811,142270
 "91000","New England",1,SAINC45,32,"...","   Hogs and pigs","Thousands of dollars",9359,7938,7810,10505,14052,14988,19329,18249,14743,20595,23305,22774,22011,24299,13830,15749,13640,15775,17648,12646,11474,14232,13711,9805,10035,7438,6519,8054,8725,9161,6813,9316,10793,6422,6385,7223,7555,4698,4069,4690,3860,5670,8148,7565,9223,8239,6978,5650,5952,6842
 "91000","New England",1,SAINC45,33,"...","   Sheep and other livestock","Thousands of dollars",5020,3982,3694,3361,3825,4013,5057,4855,5567,7230,6436,6791,20298,23477,26584,29007,29689,30388,32174,32791,35745,110214,109014,164285,163042,156540,180766,142108,129554,196533,192890,203911,211435,189901,177064,184935,181289,189062,174808,89935,126433,175913,185141,188018,207918,207665,206627,203971,207699,207411
 "91000","New England",1,SAINC45,40,"...","  Dairy products","Thousands of dollars",280872,291822,302390,310930,337732,391279,404775,455039,454879,495094,550658,609487,658231,677123,701021,646633,629803,620716,601804,567698,601840,625589,577181,637364,615990,609105,602137,694921,658256,746394,727479,626359,709095,578333,573197,718252,681042,572524,837988,809306,554165,715294,870879,795247,876839,1071259,778490,743685,795405,717308
 "91000","New England",1,SAINC45,50,"...","  Poultry and poultry products","Thousands of dollars",203183,193198,177664,182854,278082,258744,277512,299227,288687,306032,324375,311421,299950,254511,260972,321682,259899,251927,239629,225867,230146,233650,220689,215271,246699,249927,173302,195589,179934,175899,181391,168911,176575,165678,192557,194991,120013,125682,181504,276509,206730,220256,243939,308096,284982,223736,301413,197248,186030,229890
 "91000","New England",1,SAINC45,60,"..."," Cash receipts: Crops","Thousands of dollars",242329,254842,255467,263784,377549,411054,369389,434540,438198,441507,462710,486490,590526,603339,611997,699885,680350,725982,811237,873596,919554,931264,941730,940866,890762,920298,958598,1059083,1070488,1003779,959781,1068742,1007478,1078101,1080670,1123810,1180064,1227068,1353393,1657607,1538163,1529330,1568947,1517471,1477848,1407004,1398468,1405193,1435325,1373113
 "91000","New England",1,SAINC45,70,"...","  Total grains","Thousands of dollars",516,641,1058,968,1841,2291,2031,1758,1387,2027,2600,3281,5029,3860,3606,2808,3640,2218,4580,6543,4191,2557,1197,1034,983,475,999,1748,1995,1862,1936,3648,5106,6363,6086,6022,6120,4655,5397,5451,4222,3277,3146,4324,5340,5933,5081,4271,4219,4157
 "91000","New England",1,SAINC45,71,"...","   Corn","Thousands of dollars",36,39,41,40,81,100,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "91000","New England",1,SAINC45,72,"...","   Oats","Thousands of dollars",480,602,1017,928,1760,2191,1921,1758,1387,2027,2600,3281,5029,3860,3606,2808,3640,2218,4580,6543,4191,2557,1197,1034,983,475,999,1747,1990,1862,1935,1906,2364,3102,3180,3870,3730,2662,2677,2884,2258,1841,1738,2392,2849,3591,2794,2211,2364,2342
 "91000","New England",1,SAINC45,73,"...","   Sorghum","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "91000","New England",1,SAINC45,74,"...","   Wheat","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
